from,to,freq,name,length,geometry_type,id,coordx,coordy
NA,NA,NA,NA,NA,NA,a625ngddh3hy,-70,12.99997997
202613,202630,3643418,NA,2.067,LineString,a625ngfok39s,-68.5,12.09998989
NA,NA,NA,NA,NA,NA,a625ngfok39s,-66.75,10.99999046
202630,202613,4,NA,2.067,LineString,a625nga1knck,-66.75,10.99999046
NA,NA,NA,NA,NA,NA,a625nga1knck,-68.5,12.09998989
202630,202619,8642389,NA,4.952,LineString,a625ngcgovvf,-66.75,10.99999046
NA,NA,NA,NA,NA,NA,a625ngcgovvf,-61.90000916,11.99997044
202631,201977,28,NA,14.216,LineString,a625ngkg468g,-61,10.99999046
NA,NA,NA,NA,NA,NA,a625ngkg468g,-58.33462143,13.29858017
NA,NA,NA,NA,NA,NA,a625ngkg468g,-55.61909103,15.56863976
NA,NA,NA,NA,NA,NA,a625ngkg468g,-52.84407043,17.80447006
NA,NA,NA,NA,NA,NA,a625ngkg468g,-50,20
202631,202660,22,NA,11.046,LineString,a625ng6dls8i,-61,10.99999046
NA,NA,NA,NA,NA,NA,a625ng6dls8i,-55.49084091,10.54625034
NA,NA,NA,NA,NA,NA,a625ng6dls8i,-50,10
202631,202713,10,NA,5.061,LineString,a625ngfgqisl,-61,10.99999046
NA,NA,NA,NA,NA,NA,a625ngfgqisl,-57.90000153,6.999989986
202631,202748,21,NA,10.685,LineString,a625ngduf4bw,-61,10.99999046
NA,NA,NA,NA,NA,NA,a625ngduf4bw,-56.42425156,8.212200165
NA,NA,NA,NA,NA,NA,a625ngduf4bw,-51.90000153,5.400000095
202631,202619,2,NA,1.345,LineString,a625ngcjs00a,-61,10.99999046
NA,NA,NA,NA,NA,NA,a625ngcjs00a,-61.90000916,11.99997044
202619,202594,16,NA,8.162,LineString,a625ng4w137b,-61.90000916,11.99997044
NA,NA,NA,NA,NA,NA,a625ng4w137b,-65.94203186,12.5294199
NA,NA,NA,NA,NA,NA,a625ng4w137b,-70,12.99997997
202619,202630,9,NA,4.952,LineString,a625ngdlkp74,-61.90000916,11.99997044
NA,NA,NA,NA,NA,NA,a625ngdlkp74,-66.75,10.99999046
202619,202631,2,NA,1.345,LineString,a625ngiidg3r,-61.90000916,11.99997044
NA,NA,NA,NA,NA,NA,a625ngiidg3r,-61,10.99999046
202619,202575,3,NA,1.552,LineString,a625ng6cfr0u,-61.90000916,11.99997044
NA,NA,NA,NA,NA,NA,a625ng6cfr0u,-61.5,13.49999046
202619,202452,24,NA,12.301,LineString,a625ngif8qod,-61.90000916,11.99997044
NA,NA,NA,NA,NA,NA,a625ngif8qod,-67.38691711,14.70258045
NA,NA,NA,NA,NA,NA,a625ngif8qod,-73,17.2999897
202575,202660,24,NA,12.021,LineString,a625ng6yp7x0,-61.5,13.49999046
NA,NA,NA,NA,NA,NA,a625ng6yp7x0,-55.71372986,11.80358982
NA,NA,NA,NA,NA,NA,a625ng6yp7x0,-50,10
202575,202453,12,NA,6.36,LineString,a625ng7ebch5,-61.5,13.49999046
NA,NA,NA,NA,NA,NA,a625ng7ebch5,-66.59999847,17.2999897
202575,202619,27097,NA,1.552,LineString,a625nghi9kc2,-61.5,13.49999046
NA,NA,NA,NA,NA,NA,a625nghi9kc2,-61.90000916,11.99997044
202575,202528,3090822,NA,1.703,LineString,a625ngio2foc,-61.5,13.49999046
NA,NA,NA,NA,NA,NA,a625ngio2foc,-61.60000992,15.19997025
202528,202575,3,NA,1.703,LineString,a625ngcez3k0,-61.60000992,15.19997025
NA,NA,NA,NA,NA,NA,a625ngcez3k0,-61.5,13.49999046
202528,202469,3,NA,1.914,LineString,a625ng9rg53y,-61.60000992,15.19997025
NA,NA,NA,NA,NA,NA,a625ng9rg53y,-62.24998856,17
202469,201964,7,NA,3.75,LineString,a625ng4i7es4,-62.24998856,17
NA,NA,NA,NA,NA,NA,a625ng4i7es4,-60,20.00000954
202469,202453,8,NA,4.36,LineString,a625ngkuzynj,-62.24998856,17
NA,NA,NA,NA,NA,NA,a625ngkuzynj,-66.59999847,17.2999897
202469,202528,3,NA,1.914,LineString,a625nghsd49i,-62.24998856,17
NA,NA,NA,NA,NA,NA,a625nghsd49i,-61.60000992,15.19997025
202469,202260,49446,NA,2.832,LineString,a625ngeqvci2,-62.24998856,17
NA,NA,NA,NA,NA,NA,a625ngeqvci2,-64.34999847,18.89999008
202260,201964,8,NA,4.487,LineString,a625ng96y7fe,-64.34999847,18.89999008
NA,NA,NA,NA,NA,NA,a625ng96y7fe,-60,20.00000954
202260,202453,5,NA,2.761,LineString,a625ngcd9szf,-64.34999847,18.89999008
NA,NA,NA,NA,NA,NA,a625ngcd9szf,-66.59999847,17.2999897
202260,202469,5,NA,2.832,LineString,a625ngivsv22,-64.34999847,18.89999008
NA,NA,NA,NA,NA,NA,a625ngivsv22,-62.24998856,17
202260,202278,29018,NA,1.662,LineString,a625ng4zxy9s,-64.34999847,18.89999008
NA,NA,NA,NA,NA,NA,a625ng4zxy9s,-66,18.70000076
202260,202030,9,NA,4.629,LineString,a625ngdcghzi,-64.34999847,18.89999008
NA,NA,NA,NA,NA,NA,a625ngdcghzi,-68.90000153,19.75
202278,202260,3,NA,1.662,LineString,a625ngchet7g,-66,18.70000076
NA,NA,NA,NA,NA,NA,a625ngchet7g,-64.34999847,18.89999008
202278,202321,3,NA,1.96,LineString,a625ngae8bif,-66,18.70000076
NA,NA,NA,NA,NA,NA,a625ngae8bif,-67.94998932,18.49999046
202445,202453,6,NA,3.156,LineString,a625ng6sy4bz,-69.75,17.49998093
NA,NA,NA,NA,NA,NA,a625ng6sy4bz,-66.59999847,17.2999897
202445,202452,6,NA,3.256,LineString,a625ng63d4gw,-69.75,17.49998093
NA,NA,NA,NA,NA,NA,a625ng63d4gw,-73,17.2999897
202445,202321,4,NA,2.059,LineString,a625ngk8jgbs,-69.75,17.49998093
NA,NA,NA,NA,NA,NA,a625ngk8jgbs,-67.94998932,18.49999046
202445,202670,25,NA,12.851,LineString,a625ng58p5p2,-69.75,17.49998093
NA,NA,NA,NA,NA,NA,a625ng58p5p2,-74.95839691,13.67784977
NA,NA,NA,NA,NA,NA,a625ng58p5p2,-80,9.75
201095,198282,14,NA,7.433,LineString,a625ngdx6syy,-109.6999969,22.49999046
NA,NA,NA,NA,NA,NA,a625ngdx6syy,-112.4212265,25.00069046
NA,NA,NA,NA,NA,NA,a625ngdx6syy,-115.1999969,27.49999046
198282,188998,10,NA,5.412,LineString,a625ng7ovrgd,-115.1999969,27.49999046
NA,NA,NA,NA,NA,NA,a625ng7ovrgd,-120,30
198282,201095,2700408,NA,7.433,LineString,a625ng4l7h7n,-115.1999969,27.49999046
NA,NA,NA,NA,NA,NA,a625ng4l7h7n,-112.4212265,25.00069046
NA,NA,NA,NA,NA,NA,a625ng4l7h7n,-109.6999969,22.49999046
198282,171748,2037386,NA,5.608,LineString,a625ngkfrh3h,-115.1999969,27.49999046
NA,NA,NA,NA,NA,NA,a625ngkfrh3h,-117.3000031,32.70000076
202453,202594,191343,NA,5.482,LineString,a625ngbr14yc,-66.59999847,17.2999897
NA,NA,NA,NA,NA,NA,a625ngbr14yc,-70,12.99997997
202453,202575,12,NA,6.36,LineString,a625nghpm05w,-66.59999847,17.2999897
NA,NA,NA,NA,NA,NA,a625nghpm05w,-61.5,13.49999046
202453,202469,8,NA,4.36,LineString,a625ngb1fkke,-66.59999847,17.2999897
NA,NA,NA,NA,NA,NA,a625ngb1fkke,-62.24998856,17
202453,202260,5,NA,2.761,LineString,a625ngas3th7,-66.59999847,17.2999897
NA,NA,NA,NA,NA,NA,a625ngas3th7,-64.34999847,18.89999008
202453,202445,6,NA,3.156,LineString,a625ng9c3o1b,-66.59999847,17.2999897
NA,NA,NA,NA,NA,NA,a625ng9c3o1b,-69.75,17.49998093
202453,202321,3,NA,1.806,LineString,a625ngj37ynv,-66.59999847,17.2999897
NA,NA,NA,NA,NA,NA,a625ngj37ynv,-67.94998932,18.49999046
202556,202549,4,NA,2.22,LineString,a625ngee4155,-80.5,14.30000973
NA,NA,NA,NA,NA,NA,a625ngee4155,-82.69999695,14.59998035
202556,202594,21,NA,10.581,LineString,a625ngbnoy2w,-80.5,14.30000973
NA,NA,NA,NA,NA,NA,a625ngbnoy2w,-75.23526764,13.70376015
NA,NA,NA,NA,NA,NA,a625ngbnoy2w,-70,12.99997997
202556,202236,10,NA,5.233,LineString,a625ngbclxt9,-80.5,14.30000973
NA,NA,NA,NA,NA,NA,a625ngbclxt9,-78.19999695,18.99999046
202556,201150,166184,NA,9.518,LineString,a625ngeblgvq,-80.5,14.30000973
NA,NA,NA,NA,NA,NA,a625ngeblgvq,-82.7561264,18.33783913
NA,NA,NA,NA,NA,NA,a625ngeblgvq,-86,21.99999046
202556,202670,9,NA,4.577,LineString,a625ng8idd37,-80.5,14.30000973
NA,NA,NA,NA,NA,NA,a625ng8idd37,-80,9.75
202356,202500,4,NA,2.11,LineString,a625ng749y5x,-87.30000305,18.29999924
NA,NA,NA,NA,NA,NA,a625ng749y5x,-87.80000305,16.25
202356,201150,409927,NA,3.922,LineString,a625ngaynxq1,-87.30000305,18.29999924
NA,NA,NA,NA,NA,NA,a625ngaynxq1,-86,21.99999046
202500,202356,4,NA,2.11,LineString,a625nga5vdyv,-87.80000305,16.25
NA,NA,NA,NA,NA,NA,a625nga5vdyv,-87.30000305,18.29999924
202500,202510,8,NA,4.058,LineString,a625ng8uxw2l,-87.80000305,16.25
NA,NA,NA,NA,NA,NA,a625ng8uxw2l,-83.75,16
202510,202500,8,NA,4.058,LineString,a625ngab6qzm,-83.75,16
NA,NA,NA,NA,NA,NA,a625ngab6qzm,-87.80000305,16.25
202510,202549,3,NA,1.75,LineString,a625ng81o8g0,-83.75,16
NA,NA,NA,NA,NA,NA,a625ng81o8g0,-82.69999695,14.59998035
202510,201150,223664,NA,6.408,LineString,a625ngfxqwwj,-83.75,16
NA,NA,NA,NA,NA,NA,a625ngfxqwwj,-86,21.99999046
202549,202556,4,NA,2.22,LineString,a625nghqwsne,-82.69999695,14.59998035
NA,NA,NA,NA,NA,NA,a625nghqwsne,-80.5,14.30000973
202549,202510,91581,NA,1.75,LineString,a625ngdmgmja,-82.69999695,14.59998035
NA,NA,NA,NA,NA,NA,a625ngdmgmja,-83.75,16
202549,202607,5,NA,2.5,LineString,a625ngibgdgw,-82.69999695,14.59998035
NA,NA,NA,NA,NA,NA,a625ngibgdgw,-83.40000153,12.19997978
202607,202549,87260,NA,2.5,LineString,a625ngcgk97l,-83.40000153,12.19997978
NA,NA,NA,NA,NA,NA,a625ngcgk97l,-82.69999695,14.59998035
202607,202659,39389,NA,2.256,LineString,a625ng4wiwcu,-83.40000153,12.19997978
NA,NA,NA,NA,NA,NA,a625ng4wiwcu,-82.90000153,10
202659,202607,4,NA,2.256,LineString,a625nga0npvo,-82.90000153,10
NA,NA,NA,NA,NA,NA,a625nga0npvo,-83.40000153,12.19997978
202659,202670,5,NA,2.911,LineString,a625nghfg7s2,-82.90000153,10
NA,NA,NA,NA,NA,NA,a625nghfg7s2,-80,9.75
202623,202594,10,NA,5.409,LineString,a625ngecm162,-75.25,11.69999981
NA,NA,NA,NA,NA,NA,a625ngecm162,-70,12.99997997
201104,201122,14,NA,7.203,LineString,a625ngcubqj1,-97,22.2999897
NA,NA,NA,NA,NA,NA,a625ngcubqj1,-89.80000305,22.10000038
202594,202453,10,NA,5.482,LineString,a625ng7kzgmz,-70,12.99997997
NA,NA,NA,NA,NA,NA,a625ng7kzgmz,-66.59999847,17.2999897
202594,202556,21,NA,10.581,LineString,a625ngaotnvy,-70,12.99997997
NA,NA,NA,NA,NA,NA,a625ngaotnvy,-75.23526764,13.70376015
NA,NA,NA,NA,NA,NA,a625ngaotnvy,-80.5,14.30000973
202594,202623,9534227,NA,5.409,LineString,a625ng92z8y8,-70,12.99997997
NA,NA,NA,NA,NA,NA,a625ng92z8y8,-75.25,11.69999981
202693,202712,3,NA,1.676,LineString,a625ngguirvv,-79.5,8.599969864
NA,NA,NA,NA,NA,NA,a625ngguirvv,-80,6.999989986
202693,202680,7043204,NA,0.623,LineString,a625nga2lqsw,-79.5,8.599969864
NA,NA,NA,NA,NA,NA,a625nga2lqsw,-79.66699982,9.199990273
202712,202824,24,NA,12.207,LineString,a625ng6m1ied,-80,6.999989986
NA,NA,NA,NA,NA,NA,a625ng6m1ied,-85.01851654,3.51335001
NA,NA,NA,NA,NA,NA,a625ng6m1ied,-90,-3.00E-05
202712,202831,16,NA,8.102,LineString,a625ngdf5f9f,-80,6.999989986
NA,NA,NA,NA,NA,NA,a625ngdf5f9f,-80.9033432,3.05050993
NA,NA,NA,NA,NA,NA,a625ngdf5f9f,-81.80000305,-0.899999976
202712,202766,7,NA,3.689,LineString,a625ngbx2tyh,-80,6.999989986
NA,NA,NA,NA,NA,NA,a625ngbx2tyh,-78,3.899970055
202712,202693,18947689,NA,1.676,LineString,a625ng63qcv7,-80,6.999989986
NA,NA,NA,NA,NA,NA,a625ng63qcv7,-79.5,8.599969864
202712,202717,2,NA,1.404,LineString,a625ng6cmr5d,-80,6.999989986
NA,NA,NA,NA,NA,NA,a625ng6cmr5d,-81.40000153,6.899960041
202717,202928,180,NA,90.224,LineString,a625ngj5xohv,-81.40000153,6.899960041
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-86.95600891,5.885069847
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-92.49173737,4.816030025
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-98.01016998,3.702909946
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-103.5148621,2.556020021
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-109.0098495,1.385820031
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-114.4994965,0.20307
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-119.9883881,-0.981549978
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-125.4810333,-2.1572299
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-130.9819794,-3.313080072
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-136.4953156,-4.438779831
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-142.0248108,-5.523819923
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-147.5736084,-6.558189869
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-153.1442719,-7.531990051
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-158.7384796,-8.43599987
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-164.3570862,-9.261380196
NA,NA,NA,NA,NA,NA,a625ngj5xohv,-170,-10.00000954
202717,202712,16233469,NA,1.404,LineString,a625ngjgk3yv,-81.40000153,6.899960041
NA,NA,NA,NA,NA,NA,a625ngjgk3yv,-80,6.999989986
202717,202679,8,NA,4.188,LineString,a625ngcu8xk4,-81.40000153,6.899960041
NA,NA,NA,NA,NA,NA,a625ngcu8xk4,-84.90000153,9.199990273
202717,201620,902368126,NA,78.044,LineString,a625ngh597xh,-81.40000153,6.899960041
NA,NA,NA,NA,NA,NA,a625ngh597xh,-85.84001923,8.446180344
NA,NA,NA,NA,NA,NA,a625ngh597xh,-90.31459045,9.946640015
NA,NA,NA,NA,NA,NA,a625ngh597xh,-94.82906342,11.39210987
NA,NA,NA,NA,NA,NA,a625ngh597xh,-99.38807678,12.77324963
NA,NA,NA,NA,NA,NA,a625ngh597xh,-103.9954071,14.08059025
NA,NA,NA,NA,NA,NA,a625ngh597xh,-108.6537628,15.30475998
NA,NA,NA,NA,NA,NA,a625ngh597xh,-113.3646317,16.43642044
NA,NA,NA,NA,NA,NA,a625ngh597xh,-118.1281815,17.46659088
NA,NA,NA,NA,NA,NA,a625ngh597xh,-122.943428,18.38505936
NA,NA,NA,NA,NA,NA,a625ngh597xh,-127.8071518,19.18536949
NA,NA,NA,NA,NA,NA,a625ngh597xh,-132.7149963,19.86010933
NA,NA,NA,NA,NA,NA,a625ngh597xh,-137.6611328,20.40299034
NA,NA,NA,NA,NA,NA,a625ngh597xh,-142.6383972,20.80843925
NA,NA,NA,NA,NA,NA,a625ngh597xh,-147.6384583,21.0725193
NA,NA,NA,NA,NA,NA,a625ngh597xh,-152.6522217,21.19240952
NA,NA,NA,NA,NA,NA,a625ngh597xh,-157.6699982,21.16669083
202717,203028,145,NA,72.568,LineString,a625ngjta22v,-81.40000153,6.899960041
NA,NA,NA,NA,NA,NA,a625ngjta22v,-85.60253143,5.28275013
NA,NA,NA,NA,NA,NA,a625ngjta22v,-89.78336334,3.637609959
NA,NA,NA,NA,NA,NA,a625ngjta22v,-93.94909668,1.973330021
NA,NA,NA,NA,NA,NA,a625ngjta22v,-98.10661316,0.298700005
NA,NA,NA,NA,NA,NA,a625ngjta22v,-102.2628937,-1.37748003
NA,NA,NA,NA,NA,NA,a625ngjta22v,-106.4248962,-3.0464499
NA,NA,NA,NA,NA,NA,a625ngjta22v,-110.5995712,-4.699419975
NA,NA,NA,NA,NA,NA,a625ngjta22v,-114.7936172,-6.327589989
NA,NA,NA,NA,NA,NA,a625ngjta22v,-119.0136108,-7.921909809
NA,NA,NA,NA,NA,NA,a625ngjta22v,-123.2654266,-9.473779678
NA,NA,NA,NA,NA,NA,a625ngjta22v,-127.5546112,-10.97426033
NA,NA,NA,NA,NA,NA,a625ngjta22v,-131.8859711,-12.41464043
NA,NA,NA,NA,NA,NA,a625ngjta22v,-136.2636261,-13.78598976
NA,NA,NA,NA,NA,NA,a625ngjta22v,-140.6906586,-15.07968044
NA,NA,NA,NA,NA,NA,a625ngjta22v,-145.1691589,-16.28710938
NA,NA,NA,NA,NA,NA,a625ngjta22v,-149.6999969,-17.39999008
202679,202717,8,NA,4.188,LineString,a625ngcwoheu,-84.90000153,9.199990273
NA,NA,NA,NA,NA,NA,a625ngcwoheu,-81.40000153,6.899960041
202679,202658,3,NA,1.879,LineString,a625ng8gbsfd,-84.90000153,9.199990273
NA,NA,NA,NA,NA,NA,a625ng8gbsfd,-86.59999847,10
202658,202679,32807,NA,1.879,LineString,a625ng91mmuj,-86.59999847,10
NA,NA,NA,NA,NA,NA,a625ng91mmuj,-84.90000153,9.199990273
202658,202629,2,NA,1.118,LineString,a625nggnwclh,-86.59999847,10
NA,NA,NA,NA,NA,NA,a625nggnwclh,-86.80000305,11.10000038
202629,202658,2,NA,1.118,LineString,a625ngidvvq7,-86.80000305,11.10000038
NA,NA,NA,NA,NA,NA,a625ngidvvq7,-86.59999847,10
202629,202618,21021,NA,1.204,LineString,a625ng5m65gi,-86.80000305,11.10000038
NA,NA,NA,NA,NA,NA,a625ng5m65gi,-87.59999847,11.99997044
202618,202657,25,NA,12.561,LineString,a625nggo6si4,-87.59999847,11.99997044
NA,NA,NA,NA,NA,NA,a625nggo6si4,-93.82058716,11.06239033
NA,NA,NA,NA,NA,NA,a625nggo6si4,-100,10
202618,202824,84937202,NA,12.238,LineString,a625ngcppy23,-87.59999847,11.99997044
NA,NA,NA,NA,NA,NA,a625ngcppy23,-88.81343079,6.002009869
NA,NA,NA,NA,NA,NA,a625ngcppy23,-90,-3.00E-05
202618,202810,34,NA,17.257,LineString,a625ngbplfok,-87.59999847,11.99997044
NA,NA,NA,NA,NA,NA,a625ngbplfok,-90.75964355,9.031160355
NA,NA,NA,NA,NA,NA,a625ngbplfok,-93.86798096,6.035449982
NA,NA,NA,NA,NA,NA,a625ngbplfok,-96.94242096,3.022089958
NA,NA,NA,NA,NA,NA,a625ngbplfok,-100,-2.00E-05
202618,202629,2,NA,1.204,LineString,a625ngd1t1o4,-87.59999847,11.99997044
NA,NA,NA,NA,NA,NA,a625ngd1t1o4,-86.80000305,11.10000038
202618,202597,1,NA,0.86,LineString,a625ngikefld,-87.59999847,11.99997044
NA,NA,NA,NA,NA,NA,a625ngikefld,-88.09999847,12.69999027
202597,202618,5984795,NA,0.86,LineString,a625ngftmyna,-88.09999847,12.69999027
NA,NA,NA,NA,NA,NA,a625ngftmyna,-87.59999847,11.99997044
202597,202587,2,NA,1.456,LineString,a625ngk1nzh3,-88.09999847,12.69999027
NA,NA,NA,NA,NA,NA,a625ngk1nzh3,-89.5,13.09998035
202587,202597,2,NA,1.456,LineString,a625ng9dsnym,-89.5,13.09998035
NA,NA,NA,NA,NA,NA,a625ng9dsnym,-88.09999847,12.69999027
202587,202576,3,NA,1.552,LineString,a625ngakervf,-89.5,13.09998035
NA,NA,NA,NA,NA,NA,a625ngakervf,-91,13.49997997
202576,202587,3,NA,1.552,LineString,a625ngb847jk,-91,13.49997997
NA,NA,NA,NA,NA,NA,a625ngb847jk,-89.5,13.09998035
202576,202533,8,NA,4.085,LineString,a625ngegxddb,-91,13.49997997
NA,NA,NA,NA,NA,NA,a625ngegxddb,-94.80000305,14.99997997
202533,202576,8,NA,4.085,LineString,a625ng9zv9tz,-94.80000305,14.99997997
NA,NA,NA,NA,NA,NA,a625ng9zv9tz,-91,13.49997997
202533,202488,36994384,NA,5.316,LineString,a625ngk4pwjg,-94.80000305,14.99997997
NA,NA,NA,NA,NA,NA,a625ngk4pwjg,-99.90000153,16.5
202488,202657,13,NA,6.501,LineString,a625ng54r331,-99.90000153,16.5
NA,NA,NA,NA,NA,NA,a625ng54r331,-100,10
202488,202533,10,NA,5.316,LineString,a625ng9i5qk9,-99.90000153,16.5
NA,NA,NA,NA,NA,NA,a625ng9i5qk9,-94.80000305,14.99997997
202488,202273,10,NA,5.301,LineString,a625ngguen66,-99.90000153,16.5
NA,NA,NA,NA,NA,NA,a625ngguen66,-104.6999969,18.74998093
202273,201974,10,NA,5.445,LineString,a625ng8x0vvj,-104.6999969,18.74998093
NA,NA,NA,NA,NA,NA,a625ng8x0vvj,-110,20
202273,202488,36889999,NA,5.301,LineString,a625ngaitdlq,-104.6999969,18.74998093
NA,NA,NA,NA,NA,NA,a625ngaitdlq,-99.90000153,16.5
202273,201095,43494150,NA,6.25,LineString,a625nggwecju,-104.6999969,18.74998093
NA,NA,NA,NA,NA,NA,a625nggwecju,-109.6999969,22.49999046
197904,201057,102472,NA,5.869,LineString,a625nge41ogz,-111.5,27.69997978
NA,NA,NA,NA,NA,NA,a625nge41ogz,-107.4000015,23.5
201057,197904,11,NA,5.869,LineString,a625ng9x1b4c,-107.4000015,23.5
NA,NA,NA,NA,NA,NA,a625ng9x1b4c,-111.5,27.69997978
201057,201095,43789,NA,2.508,LineString,a625ngctgan0,-107.4000015,23.5
NA,NA,NA,NA,NA,NA,a625ngctgan0,-109.6999969,22.49999046
201095,201974,5,NA,2.518,LineString,a625ngafskl7,-109.6999969,22.49999046
NA,NA,NA,NA,NA,NA,a625ngafskl7,-110,20
201095,202273,12,NA,6.25,LineString,a625ngf24wyf,-109.6999969,22.49999046
NA,NA,NA,NA,NA,NA,a625ngf24wyf,-104.6999969,18.74998093
201095,201057,5,NA,2.508,LineString,a625ngbss9zz,-109.6999969,22.49999046
NA,NA,NA,NA,NA,NA,a625ngbss9zz,-107.4000015,23.5
202975,202930,20949953,NA,3.048,LineString,a625nggv5ozp,-77.69999695,-12.00002003
NA,NA,NA,NA,NA,NA,a625nggv5ozp,-80,-10.00000954
202975,202990,3,NA,1.838,LineString,a625ngdheoh3,-77.69999695,-12.00002003
NA,NA,NA,NA,NA,NA,a625ngdheoh3,-77,-13.7000103
202895,202930,18631750,NA,2.707,LineString,a625ng4yvai5,-80.19999695,-7.300000191
NA,NA,NA,NA,NA,NA,a625ng4yvai5,-80,-10.00000954
202895,202871,46495,NA,2.663,LineString,a625ng5cds9g,-80.19999695,-7.300000191
NA,NA,NA,NA,NA,NA,a625ng5cds9g,-81.90000153,-5.250010014
202871,202895,5,NA,2.663,LineString,a625ngk0lx6e,-81.90000153,-5.250010014
NA,NA,NA,NA,NA,NA,a625ngk0lx6e,-80.19999695,-7.300000191
202871,202845,16119527,NA,2.342,LineString,a625ngify4j2,-81.90000153,-5.250010014
NA,NA,NA,NA,NA,NA,a625ngify4j2,-81.25,-3
202845,202871,4,NA,2.342,LineString,a625ng6mu0xs,-81.25,-3
NA,NA,NA,NA,NA,NA,a625ng6mu0xs,-81.90000153,-5.250010014
202845,202831,4,NA,2.171,LineString,a625ngi79f7o,-81.25,-3
NA,NA,NA,NA,NA,NA,a625ngi79f7o,-81.80000305,-0.899999976
202831,202824,56854150,NA,8.249,LineString,a625ng8ub70n,-81.80000305,-0.899999976
NA,NA,NA,NA,NA,NA,a625ng8ub70n,-85.90026093,-0.45115
NA,NA,NA,NA,NA,NA,a625ng8ub70n,-90,-3.00E-05
202831,202951,24,NA,12.25,LineString,a625ngkr7dd9,-81.80000305,-0.899999976
NA,NA,NA,NA,NA,NA,a625ngkr7dd9,-85.86916351,-5.464179993
NA,NA,NA,NA,NA,NA,a625ngkr7dd9,-90,-10.00002956
202664,202608,7,NA,3.561,LineString,a625ng5ev67v,107.3000031,10
NA,NA,NA,NA,NA,NA,a625ng5ev67v,110.1000214,12.19997978
117860,97232,3,NA,1.789,LineString,a625nga6o9de,129.3000336,37.89999008
NA,NA,NA,NA,NA,NA,a625nga6o9de,128.5000153,39.5
117860,131448,57766,NA,1.655,LineString,a625ngagrk6m,129.3000336,37.89999008
NA,NA,NA,NA,NA,NA,a625ngagrk6m,129.9999847,36.40000916
131448,66748,21,NA,10.555,LineString,a625ngf4awm6,129.9999847,36.40000916
NA,NA,NA,NA,NA,NA,a625ngf4awm6,139.3999939,41.20000076
131448,19904,26,NA,13.42,LineString,a625ngafdhgc,129.9999847,36.40000916
NA,NA,NA,NA,NA,NA,a625ngafdhgc,134.7665863,40.86328125
NA,NA,NA,NA,NA,NA,a625ngafdhgc,140.1999969,45.09999084
131448,117860,3,NA,1.655,LineString,a625ng4ubcni,129.9999847,36.40000916
NA,NA,NA,NA,NA,NA,a625ng4ubcni,129.3000336,37.89999008
131448,145708,3,NA,1.612,LineString,a625ngf3mntm,129.9999847,36.40000916
NA,NA,NA,NA,NA,NA,a625ngf3mntm,129.1999969,35
145708,151763,277001,NA,1.14,LineString,a625ng4rtng7,129.1999969,35
NA,NA,NA,NA,NA,NA,a625ng4rtng7,130.1000061,34.29998016
145708,66748,23,NA,11.944,LineString,a625ng6ckgmb,129.1999969,35
NA,NA,NA,NA,NA,NA,a625ng6ckgmb,134.0843353,38.21057892
NA,NA,NA,NA,NA,NA,a625ng6ckgmb,139.3999939,41.20000076
145708,131448,391690,NA,1.612,LineString,a625ng78hwi9,129.1999969,35
NA,NA,NA,NA,NA,NA,a625ng78hwi9,129.9999847,36.40000916
145708,153275,3,NA,1.789,LineString,a625ngfsk4ab,129.1999969,35
NA,NA,NA,NA,NA,NA,a625ngfsk4ab,127.6000137,34.20000076
153275,180420,6,NA,3.087,LineString,a625nghios9g,127.6000137,34.20000076
NA,NA,NA,NA,NA,NA,a625nghios9g,128.8999939,31.39999962
153275,145708,3,NA,1.789,LineString,a625ng7yzqn1,127.6000137,34.20000076
NA,NA,NA,NA,NA,NA,a625ng7yzqn1,129.1999969,35
153275,150981,35094,NA,2.01,LineString,a625ngjq2oyt,127.6000137,34.20000076
NA,NA,NA,NA,NA,NA,a625ngjq2oyt,125.5999908,34.40000916
153275,181002,11,NA,5.523,LineString,a625ng55w0pa,127.6000137,34.20000076
NA,NA,NA,NA,NA,NA,a625ng55w0pa,122.8999863,31.29997063
150981,180420,8,NA,4.46,LineString,a625ngajoyo1,125.5999908,34.40000916
NA,NA,NA,NA,NA,NA,a625ngajoyo1,128.8999939,31.39999962
150981,153275,4,NA,2.01,LineString,a625ngkkvybj,125.5999908,34.40000916
NA,NA,NA,NA,NA,NA,a625ngkkvybj,127.6000137,34.20000076
150981,135472,3,NA,1.603,LineString,a625ngabmi15,125.5999908,34.40000916
NA,NA,NA,NA,NA,NA,a625ngabmi15,125.5,35.99998856
